optim,n_functions,time,n_relations,size_max
True,7,0.4306795597076416,50,10
False,7,0.4504508972167969,50,10
True,8,0.4376215934753418,50,10
False,8,0.4666008949279785,50,10
True,9,0.9249939918518066,50,10
False,9,0.9833509922027588,50,10
True,10,1.6085264682769775,50,10
False,10,1.6778459548950195,50,10
True,1,0.001748800277709961,50,10
False,1,0.001882314682006836,50,10
True,2,0.1482563018798828,50,10
False,2,0.16043639183044434,50,10
True,3,0.34041929244995117,50,10
False,3,0.401472806930542,50,10
True,4,0.4605076313018799,50,10
False,4,0.5668952465057373,50,10
True,5,0.7597799301147461,50,10
False,5,0.9419732093811035,50,10
True,6,0.8478786945343018,50,10
False,6,0.953747034072876,50,10
True,7,1.1368322372436523,50,10
False,7,1.393486499786377,50,10
True,8,1.980236291885376,50,10
False,8,2.272113084793091,50,10
True,9,2.7948691844940186,50,10
False,9,3.2407126426696777,50,10
True,10,2.8605968952178955,50,10
False,10,3.4182684421539307,50,10
True,11,3.306518316268921,50,10
False,11,3.9655964374542236,50,10
True,12,5.144908428192139,50,10
False,12,6.3086161613464355,50,10
True,13,7.047343015670776,50,10
False,13,8.665140867233276,50,10
True,14,7.9620585441589355,50,10
False,14,9.659496784210205,50,10
True,15,8.553575277328491,50,10
False,15,10.660020351409912,50,10
True,16,11.842597007751465,50,10
False,16,14.68140697479248,50,10
True,17,12.644590139389038,50,10
False,17,15.340088129043579,50,10
True,18,15.315889596939087,50,10
False,18,18.902169704437256,50,10
True,19,16.04012370109558,50,10
False,19,19.875435829162598,50,10
True,20,17.223528623580933,50,10
False,20,21.299678802490234,50,10
True,21,17.3301043510437,50,10
False,21,21.050265312194824,50,10
True,22,18.267146825790405,50,10
False,22,22.4828097820282,50,10
True,23,20.57891297340393,50,10
False,23,25.44965696334839,50,10
True,24,21.846880197525024,50,10
False,24,26.613686084747314,50,10
True,25,26.98755431175232,50,10
False,25,32.327595233917236,50,10
True,26,34.05250644683838,50,10
False,26,41.27509045600891,50,10
True,27,37.64732480049133,50,10
False,27,45.90940833091736,50,10
True,28,38.761112689971924,50,10
False,28,47.0929114818573,50,10
True,29,39.59851908683777,50,10
False,29,48.731040716171265,50,10
True,30,46.80032205581665,50,10
False,30,55.87047266960144,50,10
True,31,51.983383655548096,50,10
False,31,62.162375926971436,50,10
True,32,66.1469464302063,50,10
False,32,71.51973366737366,50,10
True,33,81.17548131942749,50,10
False,33,92.95854568481445,50,10
True,34,80.28865599632263,50,10
False,34,94.66095304489136,50,10
True,35,96.79523372650146,50,10
False,35,108.95715188980103,50,10
True,36,95.24028849601746,50,10
False,36,112.26309084892273,50,10
True,37,99.84712386131287,50,10
False,37,117.98711562156677,50,10
True,38,115.21215152740479,50,10
False,38,138.64213800430298,50,10
True,39,119.03470754623413,50,10
False,39,142.41864228248596,50,10
True,40,133.37640500068665,50,10
False,40,158.93259930610657,50,10
True,41,137.43069171905518,50,10
False,41,165.27591633796692,50,10
True,42,138.9804985523224,50,10
False,42,168.30392575263977,50,10
True,43,191.2804126739502,50,10
False,43,179.21704936027527,50,10
True,44,190.69045519828796,50,10
False,44,181.7203242778778,50,10
True,45,195.7971489429474,50,10
False,45,186.9754979610443,50,10
True,46,196.51701307296753,50,10
False,46,188.49642848968506,50,10
True,47,200.27713131904602,50,10
False,47,189.76438689231873,50,10
True,48,200.048100233078,50,10
False,48,191.93552255630493,50,10
True,1,0.09697818756103516,50,10
False,1,0.1015167236328125,50,10
True,2,0.12809062004089355,50,10
False,2,0.1300644874572754,50,10
True,3,0.13996577262878418,50,10
False,3,0.1539905071258545,50,10
True,4,0.26352858543395996,50,10
False,4,0.28887152671813965,50,10
True,5,0.279386043548584,50,10
False,5,0.303236722946167,50,10
True,6,0.3581352233886719,50,10
False,6,0.3905942440032959,50,10
True,7,0.4306795597076416,50,10
False,7,0.4504508972167969,50,10
True,8,0.4376215934753418,50,10
False,8,0.4666008949279785,50,10
True,9,0.9249939918518066,50,10
False,9,0.9833509922027588,50,10
True,10,1.6085264682769775,50,10
False,10,1.6778459548950195,50,10
True,1,0.001748800277709961,50,10
False,1,0.001882314682006836,50,10
True,2,0.1482563018798828,50,10
False,2,0.16043639183044434,50,10
True,3,0.34041929244995117,50,10
False,3,0.401472806930542,50,10
True,4,0.4605076313018799,50,10
False,4,0.5668952465057373,50,10
True,5,0.7597799301147461,50,10
False,5,0.9419732093811035,50,10
True,6,0.8478786945343018,50,10
False,6,0.953747034072876,50,10
True,7,1.1368322372436523,50,10
False,7,1.393486499786377,50,10
True,8,1.980236291885376,50,10
False,8,2.272113084793091,50,10
True,9,2.7948691844940186,50,10
False,9,3.2407126426696777,50,10
True,10,2.8605968952178955,50,10
False,10,3.4182684421539307,50,10
True,11,3.306518316268921,50,10
False,11,3.9655964374542236,50,10
True,12,5.144908428192139,50,10
False,12,6.3086161613464355,50,10
True,13,7.047343015670776,50,10
False,13,8.665140867233276,50,10
True,14,7.9620585441589355,50,10
False,14,9.659496784210205,50,10
True,15,8.553575277328491,50,10
False,15,10.660020351409912,50,10
